1.000000000000000000e+00,7.634620994947900474e-01,2.886090893972342863e-01,2.394776109661762853e-01,6.683297796191005613e-01,9.974427885006922345e-01,3.736345286284322720e-01,5.158421706168865306e-01,4.022180113023247072e-01,5.018082893352582285e-01,1.711995987366311811e-01,6.382027737794093714e-01,4.855136224047121307e-01,4.647647949643324838e-01,5.755302770997043904e-01,4.263215327447570924e-01,2.499745818338953984e-01,6.382670329764564832e-01,7.962428411964844743e-01,2.534631807716160590e-01,4.167810418424640617e-01
1.000000000000000000e+00,8.929055731616719616e-01,2.650529199781647138e-01,2.165593518551685304e-01,6.680885857360328028e-01,9.980707015984637831e-01,2.757245492694060940e-01,5.928121761978811799e-01,5.422289921131661083e-01,5.190983135077089639e-01,1.975209921038197647e-01,5.864085610385012526e-01,6.575977351449527886e-01,4.806198430830757040e-01,6.557634268298290214e-01,5.628140728986453789e-01,3.208587288437982910e-01,5.517777443715161656e-01,8.006206445941379535e-01,1.398797145734585190e-01,5.324490077689065792e-01
1.000000000000000000e+00,8.639593075646233578e-01,1.420088783656357212e-01,1.151212418060580250e-01,6.197228603516200529e-01,9.889154453638886455e-01,2.098921312508814918e-01,6.296056093514130758e-01,4.531178695153389446e-01,5.072535782434025586e-01,1.733791026797146528e-01,5.820767637841905984e-01,6.514812344238326558e-01,3.206226147806203186e-01,7.553182173469721317e-01,5.711255587094862252e-01,3.507963588908243335e-01,5.455216679892530562e-01,8.694008405999846811e-01,3.565797672610925839e-01,5.544561250544010056e-01
1.000000000000000000e+00,8.150681300066298096e-01,2.148505048217742852e-01,1.821265438488592903e-01,7.049107806445230606e-01,9.913109574376425259e-01,1.709464441542830893e-01,7.451842796419533288e-01,5.924672969210870166e-01,5.299164468827116670e-01,3.008836088403106790e-01,7.986782267067952246e-01,7.951175130577318173e-01,4.772329076868356834e-01,7.806776379826345647e-01,5.452155731692943652e-01,2.545393716722884614e-01,6.212462952738478927e-01,8.149808040295140055e-01,9.723833076933277586e-02,4.243556190538315120e-01
1.000000000000000000e+00,7.821692014829974005e-01,2.319837468216560949e-01,1.956854421799270327e-01,7.149128201548865524e-01,9.880186627103419994e-01,2.625130708419600167e-01,5.550930057732632594e-01,4.413980495882704469e-01,4.374648642524570086e-01,2.299953046311423444e-01,5.588209722852375272e-01,6.091979504623683539e-01,4.630633446456119406e-01,6.617362959472564699e-01,4.794783970796368533e-01,1.191931329849802296e-01,6.461735977827666177e-01,6.923163018467430874e-01,2.926564216307044330e-01,3.884485799985660237e-01
1.000000000000000000e+00,6.983790654370417572e-01,2.208234543372863956e-01,1.843908630982556418e-01,7.307928986432522533e-01,9.786847109062132288e-01,3.362170755057722893e-01,4.300561915083639941e-01,5.029664057342948524e-01,4.357237722186790840e-01,1.834700152676673190e-01,3.650535636136119089e-01,5.897820342115448478e-01,4.208116629872546421e-01,6.772091510908458956e-01,4.943751336091686821e-01,1.397871387178217795e-01,6.353995542030966837e-01,6.954538837800736673e-01,2.226369252419924116e-01,4.570036715289763629e-01
1.000000000000000000e+00,8.493251504173388033e-01,2.396316979682961146e-01,2.115555982905723276e-01,7.501617962586824007e-01,9.687138758172016972e-01,2.952844647116800170e-01,3.991316775709164433e-01,5.457254181853246067e-01,4.009732498859084338e-01,1.985246929089416190e-01,7.175706329458660937e-01,6.078958338012822038e-01,4.788234654152551117e-01,6.769743305104176656e-01,4.948264870222918166e-01,1.000079864784126360e-01,6.711919665149579384e-01,7.285120125956592307e-01,3.000121284674773792e-01,5.539406864786431406e-01
1.000000000000000000e+00,8.361301098786967367e-01,2.719110820615068813e-01,2.666447746677343411e-01,6.631372277805100968e-01,9.998083212648908313e-01,3.012643259649083749e-01,5.447044480134751732e-01,4.847471546319728208e-01,4.892942645249087064e-01,1.259720652672125241e-01,5.001147568312149794e-01,5.593057005834256579e-01,5.257440337317565993e-01,6.183666717052620498e-01,5.612083169419940232e-01,2.293876505072612315e-01,6.246913925774773002e-01,7.575477587406840296e-01,3.132988154857451746e-01,4.617076337146615028e-01
1.000000000000000000e+00,7.456731420709981073e-01,2.221860666313099919e-01,2.186320465472366137e-01,6.892483159148835581e-01,9.910977974649779476e-01,2.427418407714889426e-01,4.661528240247846955e-01,6.681313462900028144e-01,3.572747009760631753e-01,2.032593219593648026e-01,5.987425428216756051e-01,7.839684378726723413e-01,4.410317232634466955e-01,7.289400588463860187e-01,4.478642364697889566e-01,2.537641541474525142e-01,6.922961249773010861e-01,8.154984389529225108e-01,3.660569738442479570e-01,5.212564086261548546e-01
1.000000000000000000e+00,8.134120481837208150e-01,2.191347728157725105e-01,2.599556356896146614e-01,6.679581204127358340e-01,9.985777532277919644e-01,2.845286146836777386e-01,3.021777570735733609e-01,4.895037689330286601e-01,3.520498840918428463e-01,1.716612919281961525e-01,4.671386500384169804e-01,6.456205080174657329e-01,4.082138532537573083e-01,6.822892572439323011e-01,5.915959737575199329e-01,2.401637251461055111e-01,6.391837497996331052e-01,7.326440863088710120e-01,4.657341025007721846e-01,4.305498363866810396e-01
