6.115470607688171523e-01,-1.580030674316340367e+00,2.668037535326221454e-01,8.108015694566111931e-02,3.147457718197646526e-02,-1.835424026104040263e-01,-1.523101475697389018e-01,9.750612445689259555e-01,1.594461653535206080e+00,-1.017304712753253293e+00,-3.413064290547467849e-01,2.211815124777474773e-01,9.039376941577768054e-01,1.193555000979116487e+00,-8.945995105279832549e-01,6.225256364856728286e-01,1.031069297761661785e+00,-6.864403973847955642e-01,-2.865598854254075012e-01,-1.276574151065879903e+00
4.791039462495091938e-01,-1.533179303969659957e+00,6.043390752793115217e-01,9.883974082479531909e-01,2.115185315109957109e+00,-1.349008737432904503e+00,1.675166484446718895e+00,7.461817893741409247e-01,1.737777806483059351e+00,-9.922387266839741704e-01,1.039964963605613413e+00,-1.510132327251849205e+00,1.128254562761549673e+00,6.831776984276363152e-01,2.628529339663307485e-01,1.173607337713170828e+00,-7.481274319788735472e-01,-1.064756927795620811e+00,1.685507488362848472e+00,-1.500757958521138358e+00
5.426669886807333754e-01,-1.537259160581224915e+00,9.278087170982326493e-01,1.906970862249489640e-01,-1.684914025867728371e-01,-1.209288051048366341e+00,7.132170118660375868e-01,5.101776601274591316e-01,3.908193316613165491e-01,-3.888287964023837140e-01,4.749836048359427909e-02,-1.502754303212494369e+00,1.706810755459219564e+00,1.641421555844659430e+00,-8.015883103400844867e-01,5.459269851985268929e-01,1.096420188423141928e+00,-5.369142688798815843e-01,-1.874924325453065865e+00,-1.503268867929878905e+00
9.087566497164857315e-01,-1.622511086541917891e+00,1.559767430366386654e-01,4.756476895282958361e-01,-1.419704588028501135e-01,-1.101245286916405997e+00,1.487805033358607920e+00,1.070485925386480242e+00,1.154881842064982012e+00,-6.056374532818987744e-01,1.181135427136264848e+00,-1.511837521013895902e+00,2.179665567465731701e-01,5.193012117983210052e-01,3.397764249337925646e-01,1.418189640202285551e+00,-2.415119916292642055e-02,-1.195048766635055548e+00,9.693305876034464807e-01,-1.270859532282518023e+00
4.692508083645466344e-01,-1.462507774754812973e+00,1.322611192053350981e+00,8.130687268196093997e-01,-6.863505839758891058e-01,-4.898202439060798108e-01,-1.715437357373492400e-01,1.127717093350260602e-01,1.890399649207674226e+00,-1.164016418127840513e+00,1.317852596480582061e-01,-3.136374501171649842e-01,-1.070051079514684700e+00,1.984762647447395889e-01,-5.840881038340373088e-01,1.086657696553241959e+00,-1.504014813705615072e+00,-9.064644711435412283e-01,4.355859091015449464e-02,-1.261667492429026316e+00
5.564166861314365775e-01,-1.871425896832779046e+00,8.364069282150028428e-01,1.243936658084560998e+00,3.881254002216937282e-01,-7.364458475347120947e-01,3.603987507836636101e-02,8.600628532493333200e-02,1.674856351439902191e+00,-1.777880535648635796e+00,-9.766941118711652825e-01,-8.085541782550081935e-01,1.230323090158663285e-01,7.432666971454808813e-01,-4.984852848004520109e-01,1.127498848022602917e+00,-2.210778007332585560e-01,-7.449876842110001451e-01,4.000566068244674756e-01,-1.158024778392329868e+00
5.254808415750658046e-01,-1.771067064023070348e+00,1.252677087677641632e+00,3.460429203393473596e-01,-7.300911185361993461e-01,2.513922031998581247e-02,4.289036231836780289e-01,6.316627724291163926e-01,1.517121203260318518e+00,-1.716564781313877130e+00,-1.444696597260028081e+00,1.224252945751989341e-01,-7.524800151440640406e-01,7.345209013664234510e-01,3.469414907733507913e-01,1.228596023812705385e+00,3.473377708862200874e-01,-7.141716178697721240e-01,-5.696825907862424626e-02,-1.287362890583140018e+00
5.227322140148192853e-01,-1.436125974809024486e+00,8.361901477107767100e-01,-7.342712191657557730e-01,9.831184593410768890e-01,-1.014012345279068583e+00,1.774803466545423314e+00,2.493595653291517389e-01,2.307499043226163948e+00,2.292021913819080048e+00,3.802362956451815768e-01,-1.113276037135834118e+00,2.188585761655142736e+00,-1.493937464381908387e-01,-4.111104574585615623e-01,1.897773681820521086e+00,8.487373367691818382e-01,-4.830725615316919797e-01,-1.465250064672898866e-01,-1.410571776025358881e+00
3.521807385318441730e-01,-1.213989540394360134e+00,-1.850074142383798526e-01,-3.263035824914289895e-02,-1.820916492357286698e+00,1.646579215102059734e+00,2.758322402348568403e+00,3.668221719351640736e-02,2.171159997621049609e+00,-6.976433632540930407e-01,-4.537409835021699034e-01,1.223381453782041772e+00,4.136990485187559408e-01,9.337468486827658065e-01,-7.079199962713157435e-01,1.125716090289949012e+00,-6.523129370191578513e-02,-7.991443105118605228e-01,1.054045009246515230e+00,-1.301801914018436479e+00
9.414090552331346728e-01,-1.820135928853014784e+00,-6.469180595805333889e-01,1.284060720621810425e+00,1.775449979777373954e+00,-2.184590358861957515e+00,3.926855045221120943e-01,1.016923292278255841e+00,1.624704824885594423e+00,-1.701067002456464916e+00,1.107299869074757304e+00,-2.389591258032326415e+00,-8.730593731776872257e-01,-2.760034849339116914e-01,-5.405385190001448237e-01,1.417342787443504060e+00,1.190756725614041112e-01,-2.760511506881181409e-01,-3.074582854633946538e-01,-1.435890733635839966e+00
