-3.419263192032054310e-01,6.160008855910634740e-01,2.275642345857272486e-01,-7.777317874302147604e-01,1.949212238009757847e+00,-8.860866726154498219e-01,1.014396388338565158e+00,1.067939204530885089e+00,3.745738395313736868e-01,1.077914509886967576e+00,4.788768539172658656e-01,4.711112796016435067e-01,-2.080118678618847916e+00,6.910932220924063119e-01,5.239202362891819398e-01,-4.909234114088448786e-01,6.311336405427403484e-01,-2.548149387591273740e+00,-7.356039735089593412e-01,3.441394210774957885e-01
-8.154613327544313339e-01,-4.789943764419872518e-02,1.115461037834200253e+00,-4.777060598424163751e-01,-2.317150276084003480e+00,-5.770037596269971675e-02,-5.636640853701660459e-02,-2.289343816998666570e-01,-6.714841446507305855e-01,1.616239798174329945e+00,7.024843526400625926e-01,-4.816735318033888991e-01,-3.964854802628141606e-01,3.901323056701621050e-01,-1.895052395696229519e+00,-3.193239501665943170e-01,3.023115180287792469e+00,-4.940582732466109461e-01,6.454464477763712793e-01,-3.106842440083537604e-01
-1.307216424134786115e+00,5.495098142228137597e-03,1.319176893562105546e+00,-3.190977868934081751e-01,4.556435860875488464e-01,-1.965218719007102988e-01,7.223257300148414606e-01,6.430754321505335325e-01,-3.530353115058533220e-01,7.392225938431812304e-01,-4.829706478553531454e-03,-3.602873953948370622e-01,-1.128429240367305741e+00,7.500731716238228097e-01,-9.040654361385659643e-02,-5.879998595527117233e-01,1.134886026441151330e+00,-1.463137469243669830e+00,-5.553997699337143157e-01,-1.472803421769027787e+00
-7.513961760791165734e-01,1.087352087707798232e+00,3.333267262472303649e-01,-2.997655228504937652e-02,5.802007395211286056e-01,-1.593531070900114477e+00,2.247426909488649260e-01,7.366265038100162643e-01,-1.072358448350120064e+00,1.252585837085497644e+00,-3.697937480508790842e-02,1.279552631126250839e+00,-1.498247529286310442e+00,2.907441388706833996e-01,-5.613322684106866189e-01,-7.635334683659770194e-01,1.300065185508355592e+00,-1.207724969077835775e+00,-1.205902853413854059e+00,-1.629930467187032661e-01
-8.835005425291719838e-01,2.200358529641294192e-01,4.872737929372466525e-01,-1.795284470325993198e-01,-1.434118428070220996e-01,-8.284441742641376893e-02,8.351439024948498213e-01,1.032455174373262619e+00,8.929648270402001931e-01,5.689389804248975446e-01,3.698085397587838347e-03,-5.394501893586636232e-01,2.681478107455277926e-01,3.177719950145122541e-01,1.346871833839285992e-01,-6.098968032621360225e-01,1.257306008906320383e+00,1.085329227775394090e+00,-5.302376948952239877e-01,-1.276730717584235286e+00
-5.815737619448390072e-01,1.350882708113879005e+00,1.135516447703907694e+00,-1.205384659362173094e+00,1.312896396063478965e+00,7.461190948387577127e-01,5.818934672159974397e-01,2.334266286499508403e-01,9.026441976820150925e-01,1.133577242193954726e+00,3.362667497508902148e-01,-8.479314936843342920e-01,-1.836908807040454894e-01,8.493330015593578697e-01,-8.413189041300167537e-01,-7.009106718824760218e-01,4.615064630395979695e-01,6.814225945733773937e-01,-3.264300345197196362e-01,-1.319056325289478249e+00
-1.087099793860214492e+00,-5.013569179352767025e-01,7.578784798065003603e-01,-7.264901998593423782e-01,-7.956379503017525778e-02,3.989011460692827582e-02,6.172374006788476919e-01,6.081082718562884626e-01,8.251821546583707478e-01,1.228606528206239057e+00,7.735117151461361196e-02,-4.047786174499464762e-01,-6.043982098898571520e-01,5.635593281889980100e-01,1.269402837826259511e-01,-6.754097467422347512e-01,4.424101062110611382e-01,-1.435680535499218369e+00,3.325672419110293349e-02,1.654689819588706645e-01
-7.695415551027554590e-01,1.281958022408088871e+00,1.330379261001856328e+00,-2.858740033191640162e-01,1.440407070014472213e+00,-1.858402192778686679e+00,4.730685191668203560e-01,-5.178924411084917523e-01,-2.047016117850458894e+00,1.058497148264374577e+00,2.991725493081408976e-02,4.891738607064228250e-01,3.346349390588614359e-01,6.071843558529480545e-01,-6.693370439404060512e-01,-5.875856898879470158e-01,1.923913719202421824e+00,1.329664635925925209e+00,-1.869848328492036194e+00,-6.291782532496807967e-01
-1.040894805659682509e+00,1.300129290616025335e+00,8.262878472591534962e-01,-6.307754156960388991e-01,-6.990847956156011067e-01,-8.659874748793972010e-01,6.866909252523523133e-01,6.408605743344465422e-01,1.795022737006526370e-01,9.568733628429494376e-01,5.897160599803233372e-02,-1.362280652363593858e-01,-4.386394616131297775e-02,1.182372609018667448e-01,-2.728705923544922474e+00,-4.086088323317293991e-01,5.418555176356750769e-01,-3.614255177840909883e-01,-1.516474226965874417e+00,-1.281799897789540343e-01
-1.077725458143374837e+00,2.293771623247324865e+00,1.088578940909308068e+00,-9.543836179570315270e-01,-1.091383565332251504e-01,-1.124071892021271779e+00,4.279842426539791633e-01,1.345087291524039164e-01,-4.862811770894187591e-01,1.014407196010375545e+00,-1.685276626570324232e-01,-1.124161018529746148e+00,-2.188500315387685580e-01,6.973433761547317422e-01,-1.272786695215160746e+00,-7.370874068693509251e-01,1.052673219326761389e+00,6.567060414038103922e-01,-1.433109990448780513e+00,1.335426865148850450e-01
