-9.248385600014348285e-01,5.889996946485417384e-01,8.210198558914117983e-01,-1.371833223448511996e+00,-1.226442079538512697e+00,-9.131696482600856202e-01,6.976202034864055213e-01,2.919387573962267113e-01,-7.968631904474350325e-01,5.322771612751404646e-01,-1.275746897993143225e+00,6.539353436242500983e-01,-4.105859785520917238e-01,-2.994275683986991621e-01,-9.262549632844235825e-01,3.551805641595306429e-01,-1.019578068434518592e+00,-8.778729978654197241e-01,2.503402598389263822e-01,-9.095517018393112219e-01
-1.868182299875238650e+00,-3.191244479079904939e-01,1.512117415068281734e-01,-9.960402120310711815e-01,-1.602600307393142076e+00,-1.127046343988860055e+00,1.177784491614938533e-01,-5.593690731016862649e-01,-3.133913898882454974e-01,-3.804096204210135057e-01,-1.606592290836676984e+00,-1.125678060954369064e+00,-8.300852064441737177e-01,-7.423591332405027332e-01,-1.930611659228739452e+00,-2.061977816380189399e-01,-1.982319836183348949e+00,-1.912958945664017918e+00,-2.066124496380539188e+00,-1.548905723047915961e+00
-5.403645536878264322e-01,-3.739814369248938286e-01,-3.113379866508200755e-01,-9.674133931001732689e-01,-6.824541324189683511e-01,-9.541823830719937671e-01,-3.874451857197437898e-01,-9.353383056966853015e-01,-1.961682035841666005e+00,-6.124653095182422957e-01,-1.024287037061374583e+00,2.725382530364510725e-01,9.237489841336617158e-02,-1.058053359591815124e+00,-5.632060406161514265e-01,-8.431401458719823827e-01,-3.686028888884718135e-01,-2.663425342070532276e-01,-1.813568880135990158e+00,-1.289702278961138315e+00
-2.861369870284581118e+00,5.048741804126176680e-01,4.441870092397292580e-01,-3.986578870374222205e-01,-2.290585658545197578e+00,-1.307447635680808906e+00,9.016163415323079633e-01,-4.103987446567033959e-01,-1.052481004047113755e+00,2.867470109214728113e-01,-2.099208002593812239e+00,1.176955411191032974e+00,-2.077800950133665558e-01,-4.844328234220551810e-01,-3.000381596650249172e+00,4.641359468629189799e-01,-2.787749272889219476e+00,-2.531060231958410789e+00,-1.729687678703398568e+00,-1.699718429071931602e+00
-2.262578741326029430e+00,-1.504111641930308219e+00,2.057448175885888408e-01,-1.843369618107241203e+00,-2.379698996442543013e+00,-1.077582918658428701e+00,-1.672911254226587152e+00,-1.841511938214654087e+00,-1.449708135250921570e+00,-1.695817466823751340e+00,-1.695846341242040367e+00,-9.134811682036648728e-01,1.615328203940171736e+00,-2.127908272049242377e+00,-1.917488633696823763e+00,-1.960250914411520773e+00,-1.931075191936739932e+00,-2.280151008852135064e+00,-1.394735469261426442e+00,-1.906542100532452544e+00
-2.065418903548075225e+00,-2.591593232074341113e+00,1.018072744097770904e-01,-1.470372398730708907e+00,-2.098229857998793690e+00,-1.108912699221127118e+00,-3.596929444377537255e+00,-3.018593602651543861e+00,-1.666714183475104916e+00,-2.881182861332029610e+00,-1.610252169604172501e+00,-2.361021251687069444e+00,-4.784147976715877326e-01,-2.831408834373167149e+00,-1.712210236719561518e+00,-3.433113202462434010e+00,-1.662920345209506712e+00,-1.826343009358501135e+00,-2.597068923258026185e+00,-1.915317016613291567e+00
-1.539082598030692806e+00,1.374340366378181244e+00,-9.056813630791497871e-02,-1.372701602988656955e+00,-1.940711615425775971e+00,-8.705068338992972832e-01,4.985910978536951532e-01,2.973387299160809571e-01,-1.301764839514524041e+00,1.155414258474216638e+00,-1.237383116871704214e+00,-1.433266842337967306e+00,1.425131849246825677e+00,-3.269029099068093691e-01,-1.083506048583739778e+00,6.660854283127333464e-02,-1.132385799035489748e+00,-7.668116553062142016e-01,-6.492542341535517680e-01,-1.232420783723732649e+00
-3.308898105398690170e-02,1.728127926428659755e-01,1.794343483493639896e-02,-1.323547616348528688e+00,-6.242510949043603707e-01,-1.097283315771869550e+00,3.213918448136935946e-01,-5.093627608689401676e-01,-5.968257860209958965e-01,1.641641504615656832e-02,-6.764213812274767479e-01,-2.232707114208054289e-01,-4.292802177976325351e-01,-9.211093403763184195e-01,-3.447621889685308777e-02,-2.637707286703952839e-02,2.046402180862199605e-01,-3.128065151415673206e-01,-9.265339084466439612e-01,-4.863074048641388702e-01
-6.418146232054633415e-01,-2.096158479401725838e+00,-1.335381533609233395e-01,-6.780333125177945286e-01,-9.266573094514501951e-01,-9.529537592892521891e-01,-2.046759046281909633e+00,-1.702058142386723816e+00,-1.161045296510416103e+00,-2.058600602350537656e+00,-5.840459341712936903e-01,-7.164322852107262163e-01,-1.329147933992024466e+00,-1.526143501430821114e+00,-4.725634747744946740e-01,-1.862256893487413301e+00,-4.065493049239461421e-01,-7.273611242572260160e-02,3.381645942027401985e-01,-6.474197477239199694e-01
-7.961805948270322952e-01,-1.336496949465042272e+00,8.417079419875571622e-01,-1.489884117692840348e+00,-1.161915651769006352e+00,-1.351115560295458540e+00,-1.819601470185493675e+00,-1.925707744304465452e+00,-3.513891986365287323e-01,-1.544231209350033662e+00,-1.273139601190609538e+00,-5.513363971245088813e-01,7.192136455514812343e-02,-2.019694042751570606e+00,-8.452279378695715106e-01,-1.733353792835237606e+00,-5.785968885355117219e-01,-7.811260833856737973e-01,-6.117509261501655748e-01,-5.332591139972658878e-01
