1.000000000000000000e+00,1.415755395040313169e-01,3.280896405277201056e-01,6.476029848858149141e-01,3.838870726845752812e-01,7.542937573022737707e-01,5.487464358774313267e-01,2.564680832193882432e-01,6.128583041548814059e-01,4.403945604416887316e-01,5.595392949974729024e-01,3.704416913677104350e-01,3.418366536978089676e-01,8.622457840915610516e-01,7.308870556453477274e-01,4.582024910631452008e-01,2.645322933467095239e-01,7.519389839593315639e-01,4.458507477555038179e-01,2.985223730207795523e-01,5.234569404301863127e-01
1.000000000000000000e+00,1.514961068979564507e-01,2.884137907605748841e-01,5.371996193845179901e-01,3.480427330993631219e-01,7.511556122738349828e-01,3.121393717583796912e-01,3.584777128907237209e-01,7.885801996744908893e-01,4.256127551868935099e-01,5.797320166367441185e-01,5.154438738394009345e-01,3.543199586556158298e-01,9.369924029915744912e-01,6.378583368936082687e-01,5.731682562330953079e-01,1.081280984267181666e-01,4.829185312588574752e-01,4.142175783034513503e-01,4.595720168061547262e-01,6.142090443273537925e-01
1.000000000000000000e+00,1.992235763659443992e-01,2.594978289315499898e-01,4.456572185316178270e-01,4.939215619723287265e-01,7.647138803703027454e-01,2.714027971052084820e-01,3.433742653513567888e-01,8.511438362142700331e-01,5.204888090179818905e-01,3.386228427985585876e-01,5.350788793680211208e-01,4.418145118206451838e-01,8.417819032478389696e-01,8.954913539628509556e-01,4.000916954025975358e-01,2.637474249082675248e-01,5.559552543767010135e-01,3.393620134211606798e-01,7.424940750225351715e-01,5.863637885977842634e-01
1.000000000000000000e+00,2.284682669985984294e-01,3.934879343186096778e-01,6.716954651567574874e-01,3.623007531348782506e-01,7.141699075067464708e-01,4.356810865167033975e-01,4.327613664401041005e-01,5.237739750261635185e-01,5.262777956628440501e-01,6.592429873366004722e-01,5.432702773831222798e-01,2.510859500991333704e-01,8.323037304896356847e-01,4.742639809297325981e-01,7.384016144134907256e-01,1.767853617330938654e-01,4.827415534728575208e-01,5.007526913471432861e-01,2.687673100408728977e-01,5.487491328820900405e-01
1.000000000000000000e+00,1.577370544177153222e-01,3.827016224744400619e-01,4.961431683320386976e-01,2.994075445147204029e-01,7.480154028556298407e-01,5.244248862109635034e-01,2.392733537834071389e-01,7.098554075158518550e-01,2.306956630603353153e-01,4.149144672181822036e-01,5.757412349022019704e-01,4.862405710862197639e-01,8.164153902966372334e-01,7.288792332836574461e-01,4.794158535932112608e-01,1.211500441881733225e-01,8.014148384448498419e-01,4.746063441992514620e-01,4.342543176724095733e-01,5.743082890324563428e-01
1.000000000000000000e+00,2.954179461661858297e-01,3.384095976946610018e-01,5.817227442377977953e-01,6.130893553637549731e-01,7.858033328522289196e-01,4.484128540770324634e-01,5.223519491589103669e-01,6.592865466166143440e-01,2.825933250569302446e-01,4.187120089074838347e-01,3.620993298160664065e-01,3.880328134815533292e-01,8.348672459268895452e-01,6.110947035200224864e-01,2.345628928171971106e-01,2.439634572017038983e-01,6.631543478935998381e-01,5.122416748915464835e-01,3.838128158517103428e-01,7.271014875194939941e-01
1.000000000000000000e+00,1.986736422186519413e-01,3.083456701214922213e-01,6.376156725599576580e-01,4.354964129610375823e-01,7.426272730212046813e-01,4.283895900498381759e-01,4.735004733484490802e-01,5.992147965299300383e-01,4.544435069779973468e-01,6.488489693295537153e-01,4.914886375553342290e-01,4.278457010181850317e-01,8.936966080865591522e-01,5.943804236383291029e-01,5.413252498693346126e-01,1.427575498330238002e-01,6.380146891195933589e-01,4.813717019529455965e-01,3.414063384642228027e-01,3.551128378290518972e-01
1.000000000000000000e+00,1.559068875931213238e-01,3.019375100350228380e-01,4.791372980058894449e-01,4.359473468684214592e-01,7.751919058993458345e-01,4.470896327615108690e-01,4.392644342494366749e-01,7.570718580722676228e-01,4.578085929127531650e-01,3.406976367044487475e-01,4.031962351607882300e-01,4.541673397534299328e-01,8.805344459899104859e-01,6.743146688790272458e-01,2.427107439147552781e-01,1.036644994790629770e-01,7.243150774456815766e-01,5.650137228393943278e-01,3.011043956175986636e-01,6.503284990743208871e-01
1.000000000000000000e+00,2.744426961298558898e-01,4.141379542302159877e-01,6.443185751402288330e-01,4.328766047717081400e-01,7.570428258198905747e-01,6.139265784873804144e-01,3.118653224818199732e-01,5.380438627109623839e-01,5.447971682538865767e-01,3.157647182531804209e-01,3.902577790950774173e-01,4.219500677078381612e-01,9.381045004897367035e-01,5.457835390677818754e-01,2.763577934718859375e-01,8.594385672177917712e-02,6.092228850148492247e-01,4.706573997796477671e-01,3.698617349237972585e-01,3.173243302440659219e-01
1.000000000000000000e+00,1.928058787981285493e-01,2.800798215447438122e-01,5.426226036471389902e-01,5.797712456532444492e-01,7.262900484526705336e-01,6.010307855043627301e-01,3.976748750755376149e-01,7.615696064728304515e-01,4.351405484995121697e-01,4.769108203274711189e-01,5.194360529054607989e-01,2.933034282976417217e-01,8.224378973183169572e-01,6.061272512686179947e-01,4.974356701081740217e-01,2.070037606890240689e-01,6.373988055170485278e-01,4.523717065839201745e-01,3.462418187479581189e-01,4.337568674867176566e-01
1.000000000000000000e+00,1.630022384619965181e-01,4.865601866269044645e-02,6.637311686957413359e-01,7.897899714810556748e-01,7.512570203139893321e-01,5.032795304438079098e-01,3.840502950209738198e-01,6.004122484283990202e-01,3.374997115239320444e-01,3.458159820042772670e-01,4.509909062077915309e-01,5.137797855718778672e-01,8.411837683549138189e-01,4.633657894911062947e-01,3.457742107417965394e-01,2.200021255834342382e-01,6.531278794905742702e-01,4.240174582535333192e-01,4.158993680720485253e-01,1.796529589973401564e-01
1.000000000000000000e+00,1.341753722739880417e-01,3.648857231340250640e-01,6.387150617938622821e-01,3.375650650516440199e-01,7.770004714841758364e-01,6.622157410655962195e-01,3.580850917592153793e-01,5.574621692601462453e-01,5.528304250281559362e-01,7.859476757972123639e-01,4.628096588069179340e-01,3.148541806296803469e-01,8.691097387432457078e-01,6.673753001858796496e-01,5.329923657054723707e-01,1.786324205328699288e-01,5.178807456834085832e-01,4.695026046725049862e-01,4.374218769423838249e-01,5.004664421326028290e-01
1.000000000000000000e+00,1.100748017226812620e-01,3.134753915809604385e-01,4.680262274962070923e-01,4.562783367278380742e-01,7.171842426028889328e-01,3.861338872730216143e-01,3.997323362451428164e-01,8.863575395191587436e-01,3.624034665118218146e-01,2.799561709805815646e-01,5.967961772905837625e-01,4.856943800664069166e-01,8.183058953943381786e-01,4.737301764797877679e-01,4.406204773032504907e-01,2.018020048662782506e-01,7.565892573209335170e-01,4.029315748726445268e-01,2.742239931252228313e-01,5.949024735861381252e-01
1.000000000000000000e+00,2.307534033310931765e-01,2.850008023421230496e-01,5.891225209217128000e-01,5.139279916815282512e-01,7.918199639148857383e-01,4.634150239297141760e-01,4.736562509076535643e-01,6.654728377986426358e-01,5.808034659196272820e-01,4.241760214912664306e-01,3.270195864364949800e-01,3.946428924741002819e-01,9.193935131384597392e-01,4.919973046458864241e-01,2.926115302865660017e-01,2.453268226760196014e-01,6.136599004740139751e-01,5.577858650002309737e-01,2.700303178866144127e-01,3.112322977774452659e-01
1.000000000000000000e+00,2.118383649790286927e-01,2.534259014016859712e-01,5.524521489849734124e-01,4.818533470343511760e-01,7.636233496127731168e-01,5.248907904491765253e-01,4.614539144612488930e-01,7.242377949959537542e-01,5.405336957597772773e-01,3.204086353261480502e-01,3.237271075614030491e-01,4.572866286861563268e-01,8.580699855726925396e-01,6.255662285735649197e-01,8.468099720549100706e-02,1.186050142665937834e-01,7.287862031584314559e-01,5.532048687459910630e-01,2.692667445208207222e-01,4.710121336891827659e-01
1.000000000000000000e+00,1.879879409133823065e-01,3.030438325639082664e-01,2.968000275615660377e-01,5.114651036582057442e-01,6.972000169234134903e-01,3.421926634963229907e-01,3.506560478524746172e-01,9.360926987668056753e-01,4.699556365450628936e-01,5.682003655194295400e-01,4.528181161517818576e-01,2.678807581889333655e-01,8.620755903399092146e-01,5.536861388452083421e-01,6.967060522701515879e-01,1.330497313042028895e-01,6.836630388432104466e-01,2.466290806590247242e-01,2.277089841044941110e-01,5.784949621571017220e-01
