1.000000000000000000e+00,2.542671585713208726e-01,3.860617549958809264e-02,5.457362052467680524e-02,1.337949010317969201e-01,5.157209309590666813e-01,5.221217474620301058e-01,9.716461238787876820e-01,8.944593855500065915e-01,9.850517875224902298e-01,9.831633463884988933e-01,9.715813919903847351e-01,9.311405293704312358e-01,4.901842502731628137e-01,7.856513818322437004e-01,5.987277002620621236e-01,9.742330137106307575e-01,3.768070215491264169e-02,6.837903270641128017e-01,8.450461392237361702e-01,7.589761051735571806e-01
1.000000000000000000e+00,3.815190182542875230e-01,9.832707951944198721e-02,1.285999281028366859e-01,6.866342162816814199e-01,5.755440353935342701e-01,9.153988206390755167e-01,6.869179187054923474e-01,7.771142216334075981e-01,8.932509072440452114e-01,9.332281640079835849e-01,8.740852740527453868e-01,9.638419074181436841e-01,4.485111421008163290e-01,7.007931995182123952e-01,4.723849646036239469e-01,9.343347786416864587e-01,6.690793164098834955e-02,8.169865639843626459e-01,7.914528217318597125e-01,8.180841027735535897e-01
1.000000000000000000e+00,3.551619842692163020e-01,1.126115595511036210e-01,1.399809482447295084e-01,3.398274403852836190e-01,5.656994832775446014e-01,7.877217601786913326e-01,8.797442563223152323e-01,8.665065483431729776e-01,9.538709558261634358e-01,9.693824634282520725e-01,9.506665836552122828e-01,9.034649697392168610e-01,4.620931543322429058e-01,7.828737490938291188e-01,4.864257343979178638e-01,9.708708751418342331e-01,3.580102711221388317e-02,7.107280564882066942e-01,7.385612260277928387e-01,7.715136815224109545e-01
1.000000000000000000e+00,4.015807715307629366e-01,1.475689381786991217e-01,1.073307135468356405e-01,8.306845194100260787e-01,5.300691043464725860e-01,9.390002842281172102e-01,3.361751828426945421e-01,7.368132007687190344e-01,8.478081674623154651e-01,8.988689206596582881e-01,8.642237005844692899e-01,9.359099818180405261e-01,5.020661679883661188e-01,7.373660834736666114e-01,5.142427080083763480e-01,9.646329238789564942e-01,2.484091374944310399e-02,7.442779212723636961e-01,7.639131192847857799e-01,7.285235864482758616e-01
1.000000000000000000e+00,5.263621878228971207e-01,3.000950808419540206e-01,1.665502199700152897e-01,8.208805302256599878e-01,3.781121787470585471e-01,9.386002306941820805e-01,2.158345957250645819e-01,4.904271600331070458e-01,8.074980490922617493e-01,8.534966371177650224e-01,9.298660248426026120e-01,9.466591106848466497e-01,5.211650975760026006e-01,6.482046280274290639e-01,7.748826725201977128e-01,7.310259364428494111e-01,3.962621944218726322e-02,7.679718611120107674e-01,8.384865063168371879e-01,6.970294362942717203e-01
1.000000000000000000e+00,4.110548387052346819e-01,1.168772767996566347e-01,1.200168097402454781e-01,7.296515029301297028e-01,6.251439412037199661e-01,9.314000443374319538e-01,6.045004538066336419e-01,7.184955816817560903e-01,8.814841257365255700e-01,9.095191595215325053e-01,8.990632338292623427e-01,9.473184211885999906e-01,4.545900782793809158e-01,7.972981452765143251e-01,3.090646091140907270e-01,9.509701512234060017e-01,1.452901249562032343e-02,8.092225925722372759e-01,7.289915016885708532e-01,7.515335596456608203e-01
1.000000000000000000e+00,4.753553954894295663e-01,1.977286139053225922e-01,1.859703026858503527e-01,6.584737189579290551e-01,4.392353040321745339e-01,8.506563952865967559e-01,5.819865033490503325e-01,7.816140642193318833e-01,8.772698623673780283e-01,9.001565369202866318e-01,8.679805787988451593e-01,9.360383312846987103e-01,5.292001472509609838e-01,8.132803401603054816e-01,7.232703386359740083e-01,9.540917917281372951e-01,3.303310122471068283e-02,8.340422663194881903e-01,8.225665970084367062e-01,9.357748128025146217e-01
1.000000000000000000e+00,3.940913291583008626e-01,1.295985782121659990e-01,9.262479192807378248e-02,1.950581889182127215e-01,4.877614037813745584e-01,5.660767782731123132e-01,9.664915883930936813e-01,8.173020873639523787e-01,9.705414754038080849e-01,9.658538633656040817e-01,9.620058679275156344e-01,9.436063402509483611e-01,4.339405464253073830e-01,7.927540913627604269e-01,6.980192129670766965e-01,9.498499074568095280e-01,3.560562543473901054e-02,8.546708398149959196e-01,7.294968766093352652e-01,6.724315712490070984e-01
1.000000000000000000e+00,3.641982144766537366e-01,1.077988144969507234e-01,1.262905414414432215e-01,3.339559952543981192e-01,5.573796167550160163e-01,6.555578312262904106e-01,9.435313137910540382e-01,9.691047023251476711e-01,9.541425798398763813e-01,9.656631017121957150e-01,9.482769098031410548e-01,9.256992923917302107e-01,4.913535143480779466e-01,8.175834031898902010e-01,4.827126305658416827e-01,9.781777856805740079e-01,2.078218586356582465e-02,6.770659049117697670e-01,7.683949280510777857e-01,7.801707678272131741e-01
1.000000000000000000e+00,4.054488805248608885e-01,1.353372807944863143e-01,1.324240302159950533e-01,7.117890177137101704e-01,6.264555132436890883e-01,9.015847039015272291e-01,5.934120658951161920e-01,8.396717629245792347e-01,8.790338379398747737e-01,9.188109876093109030e-01,9.102440398324935789e-01,9.099671636650493722e-01,4.793942540038882982e-01,6.592871578731964721e-01,2.866197811399838757e-01,9.317510110801270340e-01,8.180882768463754173e-02,6.943844972973806096e-01,7.633626533347199761e-01,7.348489668688679144e-01
